Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,0.1075176,-0.04411688,-0.1662109,0.02139712,0.02139712,-0.02226565
3,0.3451181,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
4,0.3707313,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
5,0.3773477,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
6,0.381023,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
7,0.3819986,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
8,0.3828056,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
9,0.3835522,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
10,0.3842336,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
11,0.385051,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
12,0.3857571,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
13,0.3863922,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
14,0.3872041,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
15,0.3892847,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
16,0.3899488,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
17,0.3906776,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
18,0.3916148,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
19,0.3922518,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
20,0.3928829,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
21,0.3935369,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
22,0.3942273,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
23,0.3949075,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
24,0.3955422,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
25,0.3963232,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
26,0.3969771,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
27,0.3975993,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
28,0.3982626,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
29,0.3989991,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
30,0.3996551,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
31,0.4003462,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
32,0.4010936,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
33,0.401745,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
34,0.4023691,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
35,0.4030389,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
36,0.4037154,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
37,0.4044695,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
38,0.4051022,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
39,0.405733,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
40,0.4063497,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
41,0.4071721,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
42,0.407884,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
43,0.4086063,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
44,0.4092947,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
45,0.4099268,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
46,0.4105527,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
47,0.4112408,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
48,0.411982,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
49,0.4157206,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
50,0.4165785,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
51,0.4173319,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
52,0.4181834,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
53,0.4188268,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
54,0.4194898,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
55,0.4202387,0.1093106,-0.04066177,-0.1698182,0.01293833,0.01293833,-0.01316754
56,0.4211013,0.1095942,-0.04008627,-0.1703888,0,0,0
57,0.4219379,0.1095942,-0.04008627,-0.1703888,0,0,0
58,0.4226661,0.1095942,-0.04008627,-0.1703888,0,0,0
59,0.4233211,0.1095942,-0.04008627,-0.1703888,0,0,0
60,0.4239911,0.1095942,-0.04008627,-0.1703888,0,0,0
61,0.4246338,0.1095942,-0.04008627,-0.1703888,0,0,0
62,0.4252652,0.1095942,-0.04008627,-0.1703888,0,0,0
63,0.4258774,0.1095942,-0.04008627,-0.1703888,0,0,0
64,0.4265254,0.1095942,-0.04008627,-0.1703888,0,0,0
65,0.4271734,0.1095942,-0.04008627,-0.1703888,0,0,0
66,0.4278015,0.1095942,-0.04008627,-0.1703888,0,0,0
67,0.4285747,0.1095942,-0.04008627,-0.1703888,0,0,0
68,0.4293707,0.1095942,-0.04008627,-0.1703888,0,0,0
69,0.430007,0.1095942,-0.04008627,-0.1703888,0,0,0
70,0.43067,0.1095942,-0.04008627,-0.1703888,0,0,0
71,0.4313369,0.1095942,-0.04008627,-0.1703888,0,0,0
72,0.4319854,0.1095942,-0.04008627,-0.1703888,0,0,0
73,0.4326327,0.1095942,-0.04008627,-0.1703888,0,0,0
74,0.4333287,0.1095942,-0.04008627,-0.1703888,0,0,0
75,0.4340206,0.1095942,-0.04008627,-0.1703888,0,0,0
76,0.4347975,0.1095942,-0.04008627,-0.1703888,0,0,0
77,0.435453,0.1095942,-0.04008627,-0.1703888,0,0,0
78,0.4360949,0.1095942,-0.04008627,-0.1703888,0,0,0
79,0.4367125,0.1095942,-0.04008627,-0.1703888,0,0,0
80,0.4374149,0.1095942,-0.04008627,-0.1703888,0,0,0
81,0.4381871,0.1095942,-0.04008627,-0.1703888,0,0,0
82,0.4389479,0.1095942,-0.04008627,-0.1703888,0,0,0
