Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,0.04794387,0.04326713,-0.2545685,0.1126947,0.1126947,-0.004734686
3,0.2842486,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
4,0.2940038,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
5,0.2985827,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
6,0.2994914,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
7,0.3002397,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
8,0.3011051,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
9,0.3017899,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
10,0.3024805,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
11,0.3031851,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
12,0.3038162,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
13,0.3044654,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
14,0.3052026,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
15,0.305954,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
16,0.3065814,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
17,0.3072568,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
18,0.3079667,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
19,0.3086466,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
20,0.309304,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
21,0.3099813,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
22,0.3107826,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
23,0.3114564,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
24,0.3121333,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
25,0.3128334,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
26,0.3135858,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
27,0.3143268,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
28,0.3151108,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
29,0.3157878,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
30,0.3164765,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
31,0.3171496,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
32,0.3178287,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
33,0.3185433,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
34,0.3192758,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
35,0.3199805,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
36,0.3207597,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
37,0.3216281,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
38,0.3223828,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
39,0.3230805,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
40,0.3237839,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
41,0.3244463,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
42,0.3251452,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
43,0.3259558,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
44,0.3267632,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
45,0.3274598,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
46,0.3281438,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
47,0.328815,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
48,0.3296384,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
49,0.3303559,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
50,0.3310781,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
51,0.331833,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
52,0.3326419,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
53,0.3333858,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
54,0.3340452,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
55,0.3347151,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
56,0.3354264,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
57,0.33614,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
58,0.3368165,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
59,0.3374761,0.05599903,0.08502778,-0.254162,0.002283484,0.002283484,0.1022151
