Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,0.06825073,-0.01329136,-0.1950689,0.1428164,0.1428164,-0.0154874
3,0.3081697,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
4,0.319355,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
5,0.3240839,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
6,0.3253652,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
7,0.3262345,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
8,0.3270417,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
9,0.3278163,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
10,0.3286495,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
11,0.3294611,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
12,0.3302188,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
13,0.3309568,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
14,0.331673,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
15,0.3324423,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
16,0.3331481,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
17,0.3338748,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
18,0.3346209,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
19,0.3353337,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
20,0.3360756,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
21,0.3368018,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
22,0.3375238,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
23,0.3382753,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
24,0.3389939,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
25,0.3399482,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
26,0.340728,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
27,0.3418453,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
28,0.3426334,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
29,0.3433858,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
30,0.3441374,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
31,0.3449024,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
32,0.3456344,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
33,0.3464401,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
34,0.3472272,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
35,0.3479919,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
36,0.3487762,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
37,0.3495241,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
38,0.3502635,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
39,0.3509933,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
40,0.3517307,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
41,0.3524557,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
42,0.3531896,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
43,0.3539346,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
44,0.3546622,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
45,0.3555435,0.1280936,0.03614637,-0.186565,0.193222,0.193222,0.1297057
