Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,0.03221037,0.04164541,-0.1980553,0,0,0
3,0.2891732,0.03221037,0.04164541,-0.1980553,0,0,0
4,0.3007543,0.03221037,0.04164541,-0.1980553,0,0,0
5,0.3050436,0.03221037,0.04164541,-0.1980553,0,0,0
6,0.3058675,0.03221037,0.04164541,-0.1980553,0,0,0
7,0.3078539,0.03221037,0.04164541,-0.1980553,0,0,0
8,0.3103003,0.03221037,0.04164541,-0.1980553,0,0,0
9,0.31098,0.03221037,0.04164541,-0.1980553,0,0,0
10,0.3120844,0.03221037,0.04164541,-0.1980553,0,0,0
11,0.3135354,0.03221037,0.04164541,-0.1980553,0,0,0
12,0.3143059,0.03221037,0.04164541,-0.1980553,0,0,0
13,0.3157712,0.03221037,0.04164541,-0.1980553,0,0,0
14,0.3164524,0.03221037,0.04164541,-0.1980553,0,0,0
15,0.3171105,0.03221037,0.04164541,-0.1980553,0,0,0
16,0.3181303,0.03221037,0.04164541,-0.1980553,0,0,0
17,0.3191437,0.03221037,0.04164541,-0.1980553,0,0,0
18,0.3239952,0.03221037,0.04164541,-0.1980553,0,0,0
19,0.3250868,0.03221037,0.04164541,-0.1980553,0,0,0
20,0.3258093,0.03221037,0.04164541,-0.1980553,0,0,0
21,0.3267699,0.03221037,0.04164541,-0.1980553,0,0,0
22,0.3277153,0.03221037,0.04164541,-0.1980553,0,0,0
23,0.3287888,0.03221037,0.04164541,-0.1980553,0,0,0
24,0.3300284,0.03221037,0.04164541,-0.1980553,0,0,0
25,0.3307381,0.03221037,0.04164541,-0.1980553,0,0,0
26,0.3316413,0.03221037,0.04164541,-0.1980553,0,0,0
27,0.3326735,0.03221037,0.04164541,-0.1980553,0,0,0
28,0.3338545,0.03221037,0.04164541,-0.1980553,0,0,0
29,0.3348868,0.03221037,0.04164541,-0.1980553,0,0,0
30,0.3358415,0.03221037,0.04164541,-0.1980553,0,0,0
31,0.3400805,0.03221037,0.04164541,-0.1980553,0,0,0
32,0.34149,0.03221037,0.04164541,-0.1980553,0,0,0
33,0.3422201,0.03221037,0.04164541,-0.1980553,0,0,0
34,0.3428982,0.03221037,0.04164541,-0.1980553,0,0,0
35,0.3435529,0.03221037,0.04164541,-0.1980553,0,0,0
36,0.3443294,0.03221037,0.04164541,-0.1980553,0,0,0
37,0.3455923,0.03221037,0.04164541,-0.1980553,0,0,0
38,0.3463368,0.03221037,0.04164541,-0.1980553,0,0,0
39,0.3472636,0.03221037,0.04164541,-0.1980553,0,0,0
40,0.3482387,0.03221037,0.04164541,-0.1980553,0,0,0
41,0.3491972,0.03221037,0.04164541,-0.1980553,0,0,0
42,0.3501992,0.03221037,0.04164541,-0.1980553,0,0,0
43,0.3513657,0.03221037,0.04164541,-0.1980553,0,0,0
44,0.3521977,0.03221037,0.04164541,-0.1980553,0,0,0
45,0.3558679,0.03221037,0.04164541,-0.1980553,0,0,0
46,0.3567234,0.03221037,0.04164541,-0.1980553,0,0,0
47,0.3582556,0.03221037,0.04164541,-0.1980553,0,0,0
48,0.3589715,0.03221037,0.04164541,-0.1980553,0,0,0
49,0.3596702,0.03221037,0.04164541,-0.1980553,0,0,0
50,0.3605209,0.03221037,0.04164541,-0.1980553,0,0,0
51,0.3623101,0.03221037,0.04164541,-0.1980553,0,0,0
52,0.3630743,0.03221037,0.04164541,-0.1980553,0,0,0
53,0.3637432,0.03221037,0.04164541,-0.1980553,0,0,0
54,0.3643733,0.03221037,0.04164541,-0.1980553,0,0,0
55,0.365342,0.03221037,0.04164541,-0.1980553,0,0,0
56,0.3663189,0.03221037,0.04164541,-0.1980553,0,0,0
57,0.3672741,0.03221037,0.04164541,-0.1980553,0,0,0
58,0.3682665,0.03221037,0.04164541,-0.1980553,0,0,0
59,0.3692146,0.03221037,0.04164541,-0.1980553,0,0,0
60,0.3730719,0.03221037,0.04164541,-0.1980553,0,0,0
61,0.3740017,0.03221037,0.04164541,-0.1980553,0,0,0
62,0.3750406,0.03221037,0.04164541,-0.1980553,0,0,0
63,0.3759278,0.03221037,0.04164541,-0.1980553,0,0,0
64,0.3770197,0.03221037,0.04164541,-0.1980553,0,0,0
65,0.3778733,0.03221037,0.04164541,-0.1980553,0,0,0
66,0.3788444,0.03221037,0.04164541,-0.1980553,0,0,0
67,0.3799089,0.03221037,0.04164541,-0.1980553,0,0,0
68,0.3808309,0.03221037,0.04164541,-0.1980553,0,0,0
69,0.3819067,0.03221037,0.04164541,-0.1980553,0,0,0
70,0.3827403,0.03221037,0.04164541,-0.1980553,0,0,0
71,0.3837028,0.03221037,0.04164541,-0.1980553,0,0,0
72,0.3846995,0.03221037,0.04164541,-0.1980553,0,0,0
73,0.3860775,0.03221037,0.04164541,-0.1980553,0,0,0
74,0.3890141,0.03221037,0.04164541,-0.1980553,0,0,0
75,0.3899345,0.03221037,0.04164541,-0.1980553,0,0,0
76,0.3909042,0.03221037,0.04164541,-0.1980553,0,0,0
77,0.3918677,0.03221037,0.04164541,-0.1980553,0,0,0
78,0.3927785,0.03221037,0.04164541,-0.1980553,0,0,0
79,0.3937478,0.03221037,0.04164541,-0.1980553,0,0,0
