Frame,Time,Cursor Position X,Cursor Position Y,Cursor Position Z,Cursor Velocity X,Cursor Velocity Y,Cursor Velocity Z
1,0,0,0,0,0,0,0
2,0.02,0,0,0,0,0,0
3,0.3315403,0.07805787,0.1450653,-0.2320296,0,0,0.01398197
4,0.3440132,0.07852647,0.1450653,-0.2318714,0,0,0.01361384
5,0.3500808,0.07871382,0.1450653,-0.2318078,0,0,0.01377452
6,0.3513227,0.07880755,0.1450653,-0.231776,0,0,0.01343619
7,0.3521293,0.07880755,0.1450653,-0.231776,0,0,0.01373237
8,0.3528058,0.07880755,0.1450653,-0.231776,0,0,0.01373237
9,0.3534607,0.07890115,0.1450653,-0.2317442,0,0,0.01373237
10,0.3544494,0.07890115,0.1450653,-0.2317442,0,0,0.01345935
11,0.3551393,0.07890115,0.1450653,-0.2317442,0,0,0.01345935
12,0.3557849,0.07890115,0.1450653,-0.2317442,0,0,0.01345935
13,0.3563738,0.0789948,0.1450653,-0.2317123,0,0,0.01344189
14,0.357095,0.0790884,0.1450653,-0.2316803,0,0,0.01345784
15,0.3578472,0.0790884,0.1450653,-0.2316803,0,0,0.01345784
16,0.3584801,0.0790884,0.1450653,-0.2316803,0,0,0.01352952
17,0.3590915,0.0790884,0.1450653,-0.2316803,0,0,0.01352952
18,0.35968,0.0790884,0.1450653,-0.2316803,0,0,0.01352952
19,0.3602691,0.07918202,0.1450653,-0.2316483,0,0,0.01298702
20,0.361312,0.0791916,0.1451101,-0.2316878,0,0,0.01294037
21,0.3620836,0.07928522,0.1451101,-0.2316558,0,0,0.01294193
22,0.3628448,0.07928522,0.1451101,-0.2316558,0,0,0.01294193
23,0.3634751,0.07928522,0.1451101,-0.2316558,0,0,0.01350338
24,0.3641029,0.07928522,0.1451101,-0.2316558,0,0,0.01350338
25,0.3647073,0.07928522,0.1451101,-0.2316558,0,0,0.01350338
26,0.3652814,0.0793788,0.1451101,-0.2316237,0,0,0.01350338
27,0.3659792,0.0793788,0.1451101,-0.2316237,0,0,0.01337792
28,0.3665942,0.0793788,0.1451101,-0.2316237,0,0,0.01337792
29,0.3671811,0.0793788,0.1451101,-0.2316237,0,0,0.01337792
30,0.36777,0.0793788,0.1451101,-0.2316237,0,0,0.01337792
31,0.3683311,0.07947237,0.1451101,-0.2315916,0,0,0.01316503
32,0.3690982,0.07947237,0.1451101,-0.2315916,0,0,0.01318055
33,0.369703,0.07947237,0.1451101,-0.2315916,0,0,0.01318055
34,0.3702829,0.07947237,0.1451101,-0.2315916,0,0,0.01306024
35,0.3709397,0.07947237,0.1451101,-0.2315916,0,0,0.01306024
36,0.3715241,0.07956593,0.1451101,-0.2315595,0,0,0.01288638
37,0.372316,0.07956593,0.1451101,-0.2315595,0,0,0.01275992
38,0.3729675,0.07956593,0.1451101,-0.2315595,0,0,0.01275992
39,0.3735968,0.0796595,0.1451101,-0.2315273,0,0,0.01275992
40,0.37441,0.0796595,0.1451101,-0.2315273,0,0,0.0127658
41,0.3750851,0.0796595,0.1451101,-0.2315273,0,0,0.01279439
42,0.3757019,0.0796595,0.1451101,-0.2315273,0,0,0.01279439
43,0.376327,0.07976491,0.145165,-0.2315434,0,0,0.01283078
44,0.37704,0.07976491,0.145165,-0.2315434,0.0001970956,0.0001970956,0.01267447
45,0.3800972,0.07985844,0.145165,-0.2315112,0.0001970956,0.0001970956,0.0123377
46,0.3809963,0.07995197,0.145165,-0.2314789,0.0001970956,0.0001970956,0.01256301
47,0.3817545,0.07995197,0.145165,-0.2314789,0.0001970956,0.0001970956,0.01256301
48,0.3823939,0.07995197,0.145165,-0.2314789,0.0001970956,0.0001970956,0.01283006
49,0.3830758,0.07995197,0.145165,-0.2314789,0.0001970956,0.0001970956,0.01283006
50,0.3839035,0.07995197,0.145165,-0.2314789,0.0001970956,0.0001970956,0.01283006
51,0.384652,0.08004551,0.145165,-0.2314466,0.0001970956,0.0001970956,0.01283006
52,0.3853783,0.08004551,0.145165,-0.2314466,0,0,0.0125253
53,0.3859949,0.08013901,0.145165,-0.2314142,0,0,0.0125253
54,0.3866734,0.08013901,0.145165,-0.2314142,0,0,0.0125253
55,0.3872663,0.08013901,0.145165,-0.2314142,0,0,0.0127139
56,0.3878666,0.08013901,0.145165,-0.2314142,0,0,0.0127139
57,0.3885038,0.08013901,0.145165,-0.2314142,0,0,0.0127139
58,0.3891458,0.08023252,0.145165,-0.2313818,0,0,0.01240963
59,0.3898647,0.08023252,0.145165,-0.2313818,0,0,0.01240963
60,0.3904407,0.08023252,0.145165,-0.2313818,0,0,0.01228148
61,0.3911437,0.08023252,0.145165,-0.2313818,0,0,0.01228148
62,0.3917589,0.08023252,0.145165,-0.2313818,0,0,0.01228148
63,0.3926044,0.08023252,0.145165,-0.2313818,0,0,0.01227064
64,0.3933688,0.08032599,0.145165,-0.2313494,0,0,0.01194254
65,0.3941487,0.08032599,0.145165,-0.2313494,0,0,0.01170842
66,0.3947717,0.08032599,0.145165,-0.2313494,0,0,0.01170842
67,0.3954021,0.08043169,0.1452209,-0.231366,0.003281075,0.003281075,0.009067164
68,0.3961033,0.08043169,0.1452209,-0.231366,0.00328255,0.00328255,0.009084528
69,0.396722,0.08043169,0.1452209,-0.231366,0.00328255,0.00328255,0.009084528
70,0.3973674,0.08043169,0.1452209,-0.231366,0.00328255,0.00328255,0.009179804
71,0.397949,0.08043169,0.1452209,-0.231366,0.00328255,0.00328255,0.009179804
72,0.3986231,0.08052516,0.1452209,-0.2313334,0.00328255,0.00328255,0.008984048
73,0.3994568,0.08052516,0.1452209,-0.2313334,0.00328255,0.00328255,0.00902183
74,0.4001048,0.08052516,0.1452209,-0.2313334,0.00328255,0.00328255,0.00902183
75,0.4009115,0.08052516,0.1452209,-0.2313334,0.00328255,0.00328255,0.00902183
